country_code,country_name,year,resident,total,patents_per_capita,patents_component
DEU,Germany,2005,48367.0,60222.0,60222.0,0.718829633435211
DEU,Germany,2006,48012.0,60585.0,60585.0,0.719248517470231
DEU,Germany,2007,47853.0,60992.0,60992.0,0.7197152011680267
DEU,Germany,2008,49240.0,62417.0,62417.0,0.7213249772154402
DEU,Germany,2009,47859.0,59583.0,59583.0,0.7180860872519625
DEU,Germany,2010,47047.0,59245.0,59245.0,0.717689556439224
DEU,Germany,2011,46986.0,59444.0,59444.0,0.7179232898842457
DEU,Germany,2012,46620.0,61340.0,61340.0,0.720111769841806
DEU,Germany,2013,47353.0,63167.0,63167.0,0.7221575272902399
DEU,Germany,2014,48154.0,65965.0,65965.0,0.7251785935441705
DEU,Germany,2015,47384.0,66893.0,66893.0,0.7261523401496707
DEU,Germany,2016,48480.0,67899.0,67899.0,0.7271927887946091
DEU,Germany,2017,47785.0,67712.0,67712.0,0.7270005567770286
DEU,Germany,2018,46617.0,67898.0,67898.0,0.727191762224549
DEU,Germany,2019,46632.0,67434.0,67434.0,0.7267137952059495
DEU,Germany,2020,42260.0,62105.0,62105.0,0.7209756860463346
DEU,Germany,2021,39822.0,58569.0,58569.0,0.7168896625962654
DJI,Djibouti,2013,1.0,3.0,3.0,0.0483148495099869
DJI,Djibouti,2014,,4.0,4.0,0.06386875696750659
DJI,Djibouti,2020,,5.0,5.0,0.07657722470131516
DJI,Djibouti,2021,3.0,13.0,13.0,0.13563693058033416
DMA,Dominica,1995,,2.0,2.0,0.028262375191328258
DMA,Dominica,2016,,4.0,4.0,0.06386875696750659
DMA,Dominica,2017,,3.0,3.0,0.0483148495099869
DMA,Dominica,2018,,4.0,4.0,0.06386875696750659
DMA,Dominica,2019,,3.0,3.0,0.0483148495099869
DMA,Dominica,2020,,2.0,2.0,0.028262375191328258
DMA,Dominica,2021,,11.0,11.0,0.12489207421130206
DNK,Denmark,1980,964.0,5569.0,5569.0,0.5528891256680786
DNK,Denmark,1981,1085.0,5830.0,5830.0,0.5560810942836891
DNK,Denmark,1982,1095.0,5801.0,5801.0,0.5557335642557846
DNK,Denmark,1983,1167.0,6087.0,6087.0,0.5590874875376669
DNK,Denmark,1984,966.0,6278.0,6278.0,0.5612407090304241
DNK,Denmark,1985,856.0,6092.0,6092.0,0.5591447107522668
DNK,Denmark,1986,958.0,6344.0,6344.0,0.5619695555301081
DNK,Denmark,1987,1007.0,5766.0,5766.0,0.5553118107376516
DNK,Denmark,1988,1197.0,7321.0,7321.0,0.5719522542428894
DNK,Denmark,1989,1120.0,5803.0,5803.0,0.5557575875521759
DNK,Denmark,1990,1218.0,3061.0,3061.0,0.5111836004655018
DNK,Denmark,1991,1061.0,1431.0,1431.0,0.458209132058962
DNK,Denmark,1992,1204.0,1565.0,1565.0,0.46444429480591054
DNK,Denmark,1993,1159.0,1413.0,1413.0,0.45732741637515384
DNK,Denmark,1994,1274.0,1450.0,1450.0,0.4591278885322021
DNK,Denmark,1995,1234.0,1484.0,1484.0,0.46074234911600354
DNK,Denmark,1996,1309.0,1505.0,1505.0,0.46172115187275287
DNK,Denmark,1997,1319.0,1537.0,1537.0,0.46318672163173036
DNK,Denmark,1998,1543.0,1709.0,1709.0,0.4705760344214835
DNK,Denmark,1999,1656.0,1787.0,1787.0,0.4736851148646662
DNK,Denmark,2000,1730.0,1870.0,1870.0,0.4768479412608717
DNK,Denmark,2001,1757.0,1945.0,1945.0,0.4795874971794351
DNK,Denmark,2002,1815.0,1984.0,1984.0,0.48097062073790825
DNK,Denmark,2003,1772.0,1925.0,1925.0,0.4788674123271467
DNK,Denmark,2004,1877.0,2015.0,2015.0,0.48205077802291213
DNK,Denmark,2005,1658.0,1823.0,1823.0,0.47507460128262247
DNK,Denmark,2006,1503.0,1691.0,1691.0,0.46983842337127324
DNK,Denmark,2007,1660.0,1857.0,1857.0,0.4763619394425587
DNK,Denmark,2008,1634.0,1829.0,1829.0,0.4753035131264199
DNK,Denmark,2009,1518.0,1649.0,1649.0,0.46808635570085355
DNK,Denmark,2010,1626.0,1768.0,1768.0,0.4729404531395894
DNK,Denmark,2011,1574.0,1771.0,1771.0,0.4730585614883044
DNK,Denmark,2012,1406.0,1635.0,1635.0,0.46749240791167995
DNK,Denmark,2013,1341.0,1534.0,1534.0,0.4630506260588053
DNK,Denmark,2014,1377.0,1583.0,1583.0,0.46524091597714246
DNK,Denmark,2015,1462.0,1732.0,1732.0,0.4715073190600675
DNK,Denmark,2016,1552.0,1850.0,1850.0,0.476098835783437
DNK,Denmark,2017,1490.0,1772.0,1772.0,0.4730978865070001
DNK,Denmark,2018,1262.0,1501.0,1501.0,0.4615357698651044
DNK,Denmark,2019,1351.0,1579.0,1579.0,0.4650646741796098
DNK,Denmark,2020,1261.0,1478.0,1478.0,0.46046014794596696
DNK,Denmark,2021,1090.0,1276.0,1276.0,0.4502239935031576
DOM,Dominican Republic,1983,25.0,91.0,91.0,0.26687006466598345
DOM,Dominican Republic,1986,14.0,149.0,149.0,0.30094443765630213
DOM,Dominican Republic,2000,5.0,68.0,68.0,0.24681759034732484
DOM,Dominican Republic,2001,11.0,157.0,157.0,0.30456621819212937
DOM,Dominican Republic,2002,11.0,183.0,183.0,0.3151849141759704
DOM,Dominican Republic,2003,18.0,202.0,202.0,0.3220347017723123
DOM,Dominican Republic,2004,24.0,205.0,205.0,0.3230572667193053
DOM,Dominican Republic,2005,8.0,225.0,225.0,0.32951592020026843
DOM,Dominican Republic,2006,15.0,295.0,295.0,0.34832365440963126
DOM,Dominican Republic,2007,34.0,145.0,145.0,0.2990604420555091
DOM,Dominican Republic,2008,8.0,53.0,53.0,0.22973167410394552
DOM,Dominican Republic,2009,17.0,255.0,255.0,0.3382039465699083
DOM,Dominican Republic,2010,15.0,343.0,343.0,0.35879886404475164
DOM,Dominican Republic,2011,15.0,333.0,333.0,0.3567425617171281
DOM,Dominican Republic,2012,19.0,284.0,284.0,0.3456839602101815
DOM,Dominican Republic,2013,12.0,268.0,268.0,0.3416566398624597
DOM,Dominican Republic,2014,16.0,260.0,260.0,0.3395522205946085
DOM,Dominican Republic,2015,25.0,252.0,252.0,0.33738228369056106
DOM,Dominican Republic,2016,28.0,270.0,270.0,0.3421729651403103
DOM,Dominican Republic,2017,20.0,271.0,271.0,0.34242970058263433
DOM,Dominican Republic,2018,17.0,228.0,228.0,0.3304351017900362
DOM,Dominican Republic,2019,23.0,243.0,243.0,0.33485753145759817
DOM,Dominican Republic,2020,10.0,217.0,217.0,0.3270038071074495
DOM,Dominican Republic,2021,7.0,227.0,227.0,0.3301300527526618
DZA,Algeria,1980,5.0,354.0,354.0,0.36099286357085075
DZA,Algeria,1981,14.0,354.0,354.0,0.36099286357085075
DZA,Algeria,1982,14.0,334.0,334.0,0.35695094331863214
DZA,Algeria,1983,30.0,308.0,308.0,0.3513196419106336
DZA,Algeria,1984,30.0,375.0,375.0,0.36499882347862983
DZA,Algeria,1988,5.0,206.0,206.0,0.32339481504864
DZA,Algeria,1989,4.0,204.0,204.0,0.32271807581255796
DZA,Algeria,1990,6.0,235.0,235.0,0.33253386316087474
DZA,Algeria,1991,6.0,176.0,176.0,0.31248138884221605
DZA,Algeria,1992,10.0,174.0,174.0,0.3116892940253343
DZA,Algeria,1993,8.0,146.0,146.0,0.29953623635199655
DZA,Algeria,1994,27.0,145.0,145.0,0.2990604420555091
DZA,Algeria,1995,28.0,162.0,162.0,0.3067378453514914
DZA,Algeria,1996,50.0,200.0,200.0,0.32134456154245383
DZA,Algeria,1997,34.0,241.0,241.0,0.33428383608910284
DZA,Algeria,1998,42.0,309.0,309.0,0.35154485565676774
DZA,Algeria,1999,36.0,284.0,284.0,0.3456839602101815
DZA,Algeria,2000,32.0,159.0,159.0,0.30544300451744105
DZA,Algeria,2001,51.0,145.0,145.0,0.2990604420555091
DZA,Algeria,2002,43.0,334.0,334.0,0.35695094331863214
DZA,Algeria,2003,30.0,326.0,326.0,0.35526618229877777
DZA,Algeria,2004,58.0,392.0,392.0,0.36808114905069056
DZA,Algeria,2005,59.0,524.0,524.0,0.3882665187266494
DZA,Algeria,2006,58.0,669.0,669.0,0.405265792828619
DZA,Algeria,2007,84.0,849.0,849.0,0.4218523650076606
DZA,Algeria,2010,76.0,806.0,806.0,0.4182338645637749
DZA,Algeria,2011,94.0,897.0,897.0,0.4256814426294778
DZA,Algeria,2012,119.0,900.0,900.0,0.42591391731008343
DZA,Algeria,2013,118.0,840.0,840.0,0.4211103918939432
DZA,Algeria,2014,94.0,813.0,813.0,0.41883587343420886
DZA,Algeria,2015,89.0,805.0,805.0,0.4181474372820394
DZA,Algeria,2016,106.0,672.0,672.0,0.4055772018072966
DZA,Algeria,2017,149.0,743.0,743.0,0.4125681729005632
DZA,Algeria,2018,152.0,673.0,673.0,0.405680696397638
DZA,Algeria,2019,113.0,638.0,638.0,0.40196370649598756
DZA,Algeria,2020,163.0,710.0,710.0,0.4094058180847728
DZA,Algeria,2021,268.0,849.0,849.0,0.4218523650076606
EAS,East Asia & Pacific,1980,174842.0,218380.0,218380.0,0.8086208901582277
EAS,East Asia & Pacific,1981,8816.0,27468.0,27468.0,0.6641125741832248
EAS,East Asia & Pacific,1982,9335.0,28303.0,28303.0,0.666199851179537
EAS,East Asia & Pacific,1983,237536.0,284086.0,284086.0,0.826955673667321
EAS,East Asia & Pacific,1984,266660.0,319213.0,319213.0,0.8350818019260685
EAS,East Asia & Pacific,1985,282371.0,332525.0,332525.0,0.8379296348351454
EAS,East Asia & Pacific,1986,298506.0,349050.0,349050.0,0.8413102584929244
EAS,East Asia & Pacific,1987,321054.0,378104.0,378104.0,0.8468833320674227
EAS,East Asia & Pacific,1988,320456.0,379074.0,379074.0,0.8470619224236469
EAS,East Asia & Pacific,1989,330514.0,395554.0,395554.0,0.8500282123428362
EAS,East Asia & Pacific,1990,349337.0,415626.0,415626.0,0.853478427414157
EAS,East Asia & Pacific,1991,357989.0,422327.0,422327.0,0.8545932694736275
EAS,East Asia & Pacific,1992,365512.0,433351.0,433351.0,0.8563893963805431
EAS,East Asia & Pacific,1993,367734.0,436720.0,436720.0,0.8569291961010302
EAS,East Asia & Pacific,1994,361691.0,435006.0,435006.0,0.8566550919912297
EAS,East Asia & Pacific,1995,407756.0,503453.0,503453.0,0.8668408938067536
EAS,East Asia & Pacific,1996,424249.0,544903.0,544903.0,0.8723556528916724
EAS,East Asia & Pacific,1997,435329.0,565663.0,565663.0,0.874961914176364
EAS,East Asia & Pacific,1998,428311.0,587171.0,587171.0,0.8775630801207748
EAS,East Asia & Pacific,1999,436757.0,595706.0,595706.0,0.8785689826648077
EAS,East Asia & Pacific,2000,490611.0,656423.0,656423.0,0.8853342731069469
EAS,East Asia & Pacific,2001,496382.0,673704.0,673704.0,0.8871455494321147
EAS,East Asia & Pacific,2002,492283.0,669827.0,669827.0,0.8867432644369049
EAS,East Asia & Pacific,2003,512027.0,699323.0,699323.0,0.8897470147275923
EAS,East Asia & Pacific,2004,546382.0,760439.0,760439.0,0.8955869950363415
EAS,East Asia & Pacific,2005,596811.0,840674.0,840674.0,0.9025788180652969
EAS,East Asia & Pacific,2006,609378.0,869591.0,869591.0,0.9049361235939938
EAS,East Asia & Pacific,2007,629917.0,900304.0,900304.0,0.907355497601822
EAS,East Asia & Pacific,2008,659377.0,930993.0,930993.0,0.9096919089354594
EAS,East Asia & Pacific,2009,667812.0,907720.0,907720.0,0.9079273087931151
EAS,East Asia & Pacific,2010,731535.0,988143.0,988143.0,0.913844542604521
EAS,East Asia & Pacific,2011,857546.0,1134071.0,1134071.0,0.9234456228325484
EAS,East Asia & Pacific,2012,986823.0,1269679.0,1269679.0,0.9313186580307886
EAS,East Asia & Pacific,2013,1146947.0,1448220.0,1448220.0,0.9404896300160371
EAS,East Asia & Pacific,2014,1240339.0,1553304.0,1553304.0,0.945372297917023
EAS,East Asia & Pacific,2015,1403980.0,1726705.0,1726705.0,0.9527490730429968
EAS,East Asia & Pacific,2016,1638504.0,1959411.0,1959411.0,0.9615616204051508
EAS,East Asia & Pacific,2017,1684097.0,2005818.0,2005818.0,0.9631932440749296
EAS,East Asia & Pacific,2018,1828229.0,2173608.0,2173608.0,0.9687929842974522
EAS,East Asia & Pacific,2019,1679298.0,2041268.0,2041268.0,0.9644143964688827
EAS,East Asia & Pacific,2020,1769228.0,2124061.0,2124061.0,0.967185715158593
ECS,Europe & Central Asia,1980,99430.0,225381.0,225381.0,0.8108204216776576
ECS,Europe & Central Asia,1981,93973.0,194508.0,194508.0,0.8005518063251091
ECS,Europe & Central Asia,1982,95118.0,187519.0,187519.0,0.7980011477297594
ECS,Europe & Central Asia,1983,97368.0,193333.0,193333.0,0.8001294603073771
ECS,Europe & Central Asia,1984,97815.0,178361.0,178361.0,0.7945110669425244
ECS,Europe & Central Asia,1985,98000.0,179297.0,179297.0,0.7948758978586495
ECS,Europe & Central Asia,1986,96472.0,164448.0,164448.0,0.7888501103981256
ECS,Europe & Central Asia,1987,97601.0,156452.0,156452.0,0.7853757454753408
ECS,Europe & Central Asia,1988,100976.0,166736.0,166736.0,0.7898132209153708
ECS,Europe & Central Asia,1989,96217.0,152380.0,152380.0,0.7835375444780699
ECS,Europe & Central Asia,1990,90542.0,142014.0,142014.0,0.778626837232601
ECS,Europe & Central Asia,1991,112316.0,179545.0,179545.0,0.7949722433124509
ECS,Europe & Central Asia,1992,161722.0,235712.0,235712.0,0.813944412880503
ECS,Europe & Central Asia,1993,166245.0,234689.0,234689.0,0.8136412392661303
ECS,Europe & Central Asia,1994,153787.0,220737.0,220737.0,0.8093691745566489
ECS,Europe & Central Asia,1995,142426.0,212727.0,212727.0,0.8067927817132431
ECS,Europe & Central Asia,1996,163870.0,250362.0,250362.0,0.8181473236059705
ECS,Europe & Central Asia,1997,161961.0,258405.0,258405.0,0.8203513600746772
ECS,Europe & Central Asia,1998,171753.0,272621.0,272621.0,0.8240842822903416
ECS,Europe & Central Asia,1999,191401.0,300205.0,300205.0,0.8308025018376417
ECS,Europe & Central Asia,2000,204843.0,325286.0,325286.0,0.8363954459830298
ECS,Europe & Central Asia,2001,200690.0,324868.0,324868.0,0.836305817936166
ECS,Europe & Central Asia,2002,190235.0,309780.0,309780.0,0.8329909640011335
ECS,Europe & Central Asia,2003,196039.0,317213.0,317213.0,0.8346437079186108
ECS,Europe & Central Asia,2004,199480.0,316102.0,316102.0,0.8343991518048821
ECS,Europe & Central Asia,2005,200131.0,319425.0,319425.0,0.8351280788972137
ECS,Europe & Central Asia,2006,205797.0,324272.0,324272.0,0.836177823279922
ECS,Europe & Central Asia,2007,219661.0,343267.0,343267.0,0.840145751210917
ECS,Europe & Central Asia,2008,224231.0,350020.0,350020.0,0.8415036935879283
ECS,Europe & Central Asia,2009,217062.0,328090.0,328090.0,0.836993721642393
ECS,Europe & Central Asia,2010,227012.0,348897.0,348897.0,0.8412796985235839
ECS,Europe & Central Asia,2011,222070.0,340719.0,340719.0,0.8396264275428572
ECS,Europe & Central Asia,2012,223012.0,350670.0,350670.0,0.8416330153126216
ECS,Europe & Central Asia,2013,225391.0,353316.0,353316.0,0.8421569917942666
ECS,Europe & Central Asia,2014,221770.0,353785.0,353785.0,0.842249456372358
ECS,Europe & Central Asia,2015,218330.0,358084.0,358084.0,0.8430913487729926
ECS,Europe & Central Asia,2016,224785.0,363584.0,363584.0,0.8441538210622819
ECS,Europe & Central Asia,2017,222576.0,366525.0,366525.0,0.8447153778067072
ECS,Europe & Central Asia,2018,223725.0,371625.0,371625.0,0.8456785777575401
ECS,Europe & Central Asia,2019,221382.0,372812.0,372812.0,0.8459008612111092
ECS,Europe & Central Asia,2020,215964.0,367752.0,367752.0,0.8449483311914169
ECU,Ecuador,1980,35.0,187.0,187.0,0.3166839739686429
ECU,Ecuador,1981,14.0,194.0,194.0,0.31923216977158697
ECU,Ecuador,1982,22.0,144.0,144.0,0.2985813776694716
ECU,Ecuador,1983,24.0,136.0,136.0,0.2946255023953098
ECU,Ecuador,1984,24.0,120.0,120.0,0.28596898657911596
ECU,Ecuador,1986,27.0,131.0,131.0,0.29203399225585347
ECU,Ecuador,1987,21.0,99.0,99.0,0.27268206246497395
ECU,Ecuador,1988,24.0,121.0,121.0,0.28654268194761123
ECU,Ecuador,1989,26.0,120.0,120.0,0.28596898657911596
ECU,Ecuador,1991,13.0,88.0,88.0,0.26455923667394576
ECU,Ecuador,1992,23.0,107.0,107.0,0.2780465236139324
ECU,Ecuador,1993,21.0,121.0,121.0,0.28654268194761123
ECU,Ecuador,1994,4.0,339.0,339.0,0.35798360804015406
ECU,Ecuador,1995,8.0,278.0,278.0,0.34420084907191767
ECU,Ecuador,1996,7.0,361.0,361.0,0.36235392538251926
ECU,Ecuador,1997,8.0,310.0,310.0,0.3517693440755715
ECU,Ecuador,1999,15.0,490.0,490.0,0.3835995749122344
ECU,Ecuador,2000,10.0,551.0,551.0,0.3917621388772855
ECU,Ecuador,2001,7.0,263.0,263.0,0.34034884176584035
ECU,Ecuador,2002,13.0,114.0,114.0,0.2824239721235032
ECU,Ecuador,2003,7.0,422.0,422.0,0.3732087243512994
ECU,Ecuador,2004,14.0,503.0,503.0,0.3854210790029383
ECU,Ecuador,2005,11.0,591.0,591.0,0.3966385039196182
ECU,Ecuador,2006,8.0,759.0,759.0,0.414051284038827
ECU,Ecuador,2007,4.0,798.0,798.0,0.4175394270013427
ECU,Ecuador,2008,2.0,849.0,849.0,0.4218523650076606
ECU,Ecuador,2009,6.0,674.0,674.0,0.4057840375489456
ECU,Ecuador,2010,4.0,694.0,694.0,0.40781932356660755
ECU,Ecuador,2013,7.0,482.0,482.0,0.3824545209276589
ECU,Ecuador,2014,24.0,382.0,382.0,0.3662845652207294
ECU,Ecuador,2015,20.0,495.0,495.0,0.38430579770923495
ECU,Ecuador,2016,45.0,374.0,374.0,0.36481319462380873
ECU,Ecuador,2017,16.0,417.0,417.0,0.3723798965859111
ECU,Ecuador,2018,34.0,405.0,405.0,0.3703495512822992
ECU,Ecuador,2019,29.0,437.0,437.0,0.37563766675682425
ECU,Ecuador,2020,33.0,407.0,407.0,0.37069207577396257
ECU,Ecuador,2021,35.0,408.0,408.0,0.3708627088917062
EGY,"Egypt, Arab Rep.",1980,76.0,807.0,807.0,0.4183201848147935
EGY,"Egypt, Arab Rep.",1981,59.0,797.0,797.0,0.41745213382300905
EGY,"Egypt, Arab Rep.",1982,53.0,766.0,766.0,0.4146903522436661
EGY,"Egypt, Arab Rep.",1983,88.0,815.0,815.0,0.4190069252839495
EGY,"Egypt, Arab Rep.",1984,128.0,832.0,832.0,0.420444163703355
EGY,"Egypt, Arab Rep.",1985,168.0,839.0,839.0,0.4210274607791166
EGY,"Egypt, Arab Rep.",1986,142.0,809.0,809.0,0.4184925052827541
EGY,"Egypt, Arab Rep.",1987,170.0,766.0,766.0,0.4146903522436661
EGY,"Egypt, Arab Rep.",1988,190.0,664.0,664.0,0.4047436660892004
EGY,"Egypt, Arab Rep.",1989,186.0,648.0,648.0,0.40304608218545235
EGY,"Egypt, Arab Rep.",1990,278.0,789.0,789.0,0.41674982466962285
EGY,"Egypt, Arab Rep.",1991,308.0,787.0,787.0,0.4165731361243436
EGY,"Egypt, Arab Rep.",1992,301.0,818.0,818.0,0.4192627185757428
EGY,"Egypt, Arab Rep.",1993,328.0,831.0,831.0,0.4203604356526997
EGY,"Egypt, Arab Rep.",1994,308.0,836.0,836.0,0.42077807377323284
EGY,"Egypt, Arab Rep.",1995,408.0,1101.0,1101.0,0.4399505992433248
EGY,"Egypt, Arab Rep.",1996,504.0,1210.0,1210.0,0.4465250250513162
EGY,"Egypt, Arab Rep.",1998,494.0,1633.0,1633.0,0.46740714356613755
EGY,"Egypt, Arab Rep.",1999,536.0,1682.0,1682.0,0.46946666998986847
EGY,"Egypt, Arab Rep.",2000,534.0,1615.0,1615.0,0.4666350343247804
EGY,"Egypt, Arab Rep.",2001,464.0,1387.0,1387.0,0.45603380791340914
EGY,"Egypt, Arab Rep.",2002,627.0,1415.0,1415.0,0.4574259373721768
EGY,"Egypt, Arab Rep.",2003,493.0,1119.0,1119.0,0.4410799350977752
EGY,"Egypt, Arab Rep.",2004,382.0,694.0,694.0,0.40781932356660755
EGY,"Egypt, Arab Rep.",2005,428.0,1436.0,1436.0,0.4584520866227762
EGY,"Egypt, Arab Rep.",2007,516.0,2105.0,2105.0,0.4850950869080259
EGY,"Egypt, Arab Rep.",2008,481.0,2130.0,2130.0,0.4859176547946236
EGY,"Egypt, Arab Rep.",2009,490.0,1942.0,1942.0,0.47947995754310374
EGY,"Egypt, Arab Rep.",2010,605.0,2230.0,2230.0,0.48911416139531066
EGY,"Egypt, Arab Rep.",2011,618.0,2209.0,2209.0,0.4884549466329323
EGY,"Egypt, Arab Rep.",2012,683.0,2211.0,2211.0,0.48851799828245046
EGY,"Egypt, Arab Rep.",2013,641.0,2057.0,2057.0,0.4834880164423176
EGY,"Egypt, Arab Rep.",2014,752.0,2136.0,2136.0,0.4861136350374762
EGY,"Egypt, Arab Rep.",2015,718.0,2055.0,2055.0,0.48342024434773273
EGY,"Egypt, Arab Rep.",2016,920.0,2178.0,2178.0,0.48747028163357997
EGY,"Egypt, Arab Rep.",2017,1025.0,2279.0,2279.0,0.49062850874014213
EGY,"Egypt, Arab Rep.",2018,997.0,2255.0,2255.0,0.4898908976899318
EGY,"Egypt, Arab Rep.",2019,1027.0,2183.0,2183.0,0.48763004240438834
EGY,"Egypt, Arab Rep.",2020,978.0,2207.0,2207.0,0.4883918378972593
EGY,"Egypt, Arab Rep.",2021,881.0,2224.0,2224.0,0.4889264496289328
ESP,Spain,1980,1876.0,10877.0,10877.0,0.5995450412516409
ESP,Spain,1981,1718.0,10227.0,10227.0,0.5952503697793062
ESP,Spain,1982,1646.0,10201.0,10201.0,0.5950729547605177
ESP,Spain,1983,1498.0,9850.0,9850.0,0.5926325757171381
ESP,Spain,1984,1784.0,10700.0,10700.0,0.5984015394396599
ESP,Spain,1985,2149.0,11298.0,11298.0,0.6021918139326582
ESP,Spain,1986,1649.0,10230.0,10230.0,0.5952708117151649
ESP,Spain,1987,1720.0,4310.0,4310.0,0.5350293113240914
ESP,Spain,1988,1816.0,4025.0,4025.0,0.5302618246934778
ESP,Spain,1989,2087.0,4405.0,4405.0,0.5365486651364615
ESP,Spain,1990,2218.0,3297.0,3297.0,0.5163589478019746
ESP,Spain,1991,2156.0,2902.0,2902.0,0.50746675306182
ESP,Spain,1992,2076.0,2637.0,2637.0,0.5007944719881631
ESP,Spain,1993,2165.0,2728.0,2728.0,0.503158412732555
ESP,Spain,1994,2136.0,2673.0,2673.0,0.5017392640795177
ESP,Spain,1995,2047.0,2600.0,2600.0,0.4998099039979907
ESP,Spain,1996,2274.0,2798.0,2798.0,0.5049237934782018
ESP,Spain,1997,2237.0,2733.0,2733.0,0.5032860049222904
ESP,Spain,1998,2271.0,2747.0,2747.0,0.5036420255113252
ESP,Spain,1999,2439.0,2945.0,2945.0,0.5084916491235365
ESP,Spain,2000,2710.0,3194.0,3194.0,0.5141473129734812
ESP,Spain,2001,2528.0,2995.0,2995.0,0.5096647430148374
ESP,Spain,2002,2763.0,3134.0,3134.0,0.5128258782547329
ESP,Spain,2003,2813.0,3180.0,3180.0,0.513841211379589
ESP,Spain,2004,2871.0,3184.0,3184.0,0.5139288062309401
ESP,Spain,2005,3040.0,3353.0,3353.0,0.5175325778288583
ESP,Spain,2006,3111.0,3427.0,3427.0,0.5190537428695514
ESP,Spain,2007,3267.0,3532.0,3532.0,0.5211567259201082
ESP,Spain,2008,3632.0,3884.0,3884.0,0.5277768676388134
ESP,Spain,2009,3596.0,3803.0,3803.0,0.526308224130438
ESP,Spain,2010,3566.0,3779.0,3779.0,0.52586706067176
ESP,Spain,2011,3430.0,3626.0,3626.0,0.5229870371746829
ESP,Spain,2012,3266.0,3475.0,3475.0,0.5200229857466676
ESP,Spain,2013,3026.0,3244.0,3244.0,0.5152296886629458
ESP,Spain,2014,2953.0,3178.0,3178.0,0.5137973726399118
ESP,Spain,2015,2799.0,3020.0,3020.0,0.5102439685000847
ESP,Spain,2016,2745.0,2922.0,2922.0,0.5079453240717999
ESP,Spain,2017,2167.0,2343.0,2343.0,0.49255814321231833
ESP,Spain,2018,1525.0,1674.0,1674.0,0.4691345497961256
ESP,Spain,2019,1288.0,1447.0,1447.0,0.4589836244024931
ESP,Spain,2020,1431.0,1555.0,1555.0,0.46399776160815337
ESP,Spain,2021,1308.0,1434.0,1434.0,0.4583550063928921
EST,Estonia,1994,16.0,468.0,468.0,0.38040426742147276
EST,Estonia,1995,16.0,79.0,79.0,0.2571281550074542
EST,Estonia,1996,12.0,210.0,210.0,0.3247288958440827
EST,Estonia,1997,15.0,375.0,375.0,0.36499882347862983
EST,Estonia,1998,20.0,463.0,463.0,0.3796571692319258
EST,Estonia,1999,13.0,617.0,617.0,0.3996344914206204
EST,Estonia,2000,13.0,804.0,804.0,0.41806090270383733
EST,Estonia,2001,18.0,717.0,717.0,0.41008871389900287
EST,Estonia,2002,19.0,719.0,719.0,0.4102826044100846
EST,Estonia,2003,18.0,602.0,602.0,0.397921786243769
EST,Estonia,2004,27.0,124.0,124.0,0.2882359699224936
EST,Estonia,2005,23.0,38.0,38.0,0.20704856329409346
EST,Estonia,2006,36.0,45.0,45.0,0.21855521515599655
EST,Estonia,2007,44.0,63.0,63.0,0.24157424754993448
EST,Estonia,2008,62.0,72.0,72.0,0.25074559254552214
EST,Estonia,2009,76.0,96.0,96.0,0.2705589462393141
EST,Estonia,2010,84.0,97.0,97.0,0.2712738611606683
EST,Estonia,2011,62.0,77.0,77.0,0.25536341280408037
EST,Estonia,2012,20.0,25.0,25.0,0.17878618810276523
EST,Estonia,2013,25.0,42.0,42.0,0.21385431551479095
EST,Estonia,2014,44.0,50.0,50.0,0.22574752724400188
EST,Estonia,2015,30.0,36.0,36.0,0.20337910587967056
EST,Estonia,2016,29.0,30.0,30.0,0.19104639966928733
EST,Estonia,2017,37.0,41.0,41.0,0.21221415528164933
EST,Estonia,2018,24.0,30.0,30.0,0.19104639966928733
EST,Estonia,2019,31.0,32.0,32.0,0.19540429323587968
EST,Estonia,2020,21.0,23.0,23.0,0.17320692372128899
EST,Estonia,2021,25.0,26.0,26.0,0.1814168245939586
ETH,Ethiopia,1996,3.0,3.0,3.0,0.0483148495099869
ETH,Ethiopia,1998,,11.0,11.0,0.12489207421130206
ETH,Ethiopia,1999,,18.0,18.0,0.15692312903137276
ETH,Ethiopia,2000,3.0,12.0,12.0,0.13047133859277832
ETH,Ethiopia,2001,,15.0,15.0,0.1449445485299607
ETH,Ethiopia,2002,1.0,13.0,13.0,0.13563693058033416
ETH,Ethiopia,2003,3.0,9.0,9.0,0.11218360647749351
ETH,Ethiopia,2004,1.0,4.0,4.0,0.06386875696750659
ETH,Ethiopia,2005,1.0,5.0,5.0,0.07657722470131516
ETH,Ethiopia,2006,5.0,10.0,10.0,0.11882706853456451
ETH,Ethiopia,2007,12.0,37.0,37.0,0.20523797854135967
ETH,Ethiopia,2011,4.0,38.0,38.0,0.20704856329409346
ETH,Ethiopia,2012,,14.0,14.0,0.14044598166882175
ETH,Ethiopia,2013,1.0,25.0,25.0,0.17878618810276523
ETH,Ethiopia,2014,2.0,24.0,24.0,0.17605236344500008
ETH,Ethiopia,2015,18.0,50.0,50.0,0.22574752724400188
ETH,Ethiopia,2016,10.0,36.0,36.0,0.20337910587967056
ETH,Ethiopia,2017,14.0,53.0,53.0,0.22973167410394552
ETH,Ethiopia,2018,13.0,62.0,62.0,0.24047653047297757
ETH,Ethiopia,2020,6.0,60.0,60.0,0.23822783243762433
FIN,Finland,1980,1356.0,4090.0,4090.0,0.531378205239567
